,hotel_id,price,stock,city,date,language,mobile,avatar_id,index_request,group,brand,parking,pool,children_policy
26117,404,144,12,valletta,27,irish,1,158554,,Independant,Independant,0,0,0
26118,424,178,56,valletta,27,irish,1,158554,,Chillton Worldwide,Quadrupletree,0,1,0
26119,325,104,18,valletta,27,irish,1,158554,,Independant,Independant,0,0,0
26120,521,69,18,valletta,27,irish,1,158554,,Accar Hotels,Ibas,1,0,0
26121,55,108,31,valletta,27,irish,1,158554,,Boss Western,Boss Western,1,0,0
26122,965,138,44,valletta,27,irish,1,158554,,Boss Western,J.Halliday Inn,0,0,0
26123,746,160,57,valletta,27,irish,1,158554,,Yin Yang,Royal Lotus,1,1,1
26124,106,154,38,valletta,27,irish,1,158554,,Chillton Worldwide,Tripletree,1,0,0
26125,160,100,17,valletta,27,irish,1,158554,,Independant,Independant,1,0,0
26126,985,71,47,valletta,27,irish,1,158554,,Independant,Independant,1,0,0
26127,334,81,19,valletta,27,irish,1,158554,,Yin Yang,8 Premium,0,0,0
26128,709,143,42,valletta,27,irish,1,158554,,Independant,Independant,1,0,0
26129,512,200,50,valletta,27,irish,1,158554,,Yin Yang,Royal Lotus,1,1,0
26130,643,78,19,valletta,27,irish,1,158554,,Accar Hotels,Ibas,1,0,0
26131,501,80,17,valletta,27,irish,1,158554,,Yin Yang,8 Premium,1,0,0
26132,200,135,60,valletta,27,irish,1,158554,,Boss Western,J.Halliday Inn,0,0,0
26133,905,138,48,valletta,27,irish,1,158554,,Yin Yang,Ardisson,0,0,0
26134,859,137,49,valletta,27,irish,1,158554,,Independant,Independant,0,0,0
26135,491,163,72,valletta,27,irish,1,158554,,Morriott International,Morriot,0,0,0
26136,295,76,17,valletta,27,irish,1,158554,,Yin Yang,8 Premium,0,0,0
26137,376,165,80,valletta,27,irish,1,158554,,Accar Hotels,Marcure,0,0,0
26138,476,128,30,valletta,27,irish,1,158554,,Independant,Independant,1,0,0
26139,377,132,53,valletta,27,irish,1,158554,,Boss Western,J.Halliday Inn,1,0,0
26140,480,75,18,valletta,27,irish,1,158554,,Independant,Independant,0,0,0
26141,244,284,74,valletta,27,irish,1,158554,,Accar Hotels,Safitel,1,1,0
26142,754,249,86,valletta,27,irish,1,158554,,Accar Hotels,Safitel,1,0,0
26143,832,135,37,valletta,27,irish,1,158554,,Independant,Independant,1,0,0
26144,718,143,46,valletta,27,irish,1,158554,,Boss Western,J.Halliday Inn,0,0,0
26145,639,175,57,valletta,27,irish,1,158554,,Yin Yang,Royal Lotus,0,1,0
26146,719,158,79,valletta,27,irish,1,158554,,Yin Yang,Royal Lotus,0,0,0
26147,134,81,16,valletta,27,irish,1,158554,,Yin Yang,8 Premium,1,0,0
26148,389,115,29,valletta,27,irish,1,158554,,Accar Hotels,Navatel,0,0,0
26149,749,109,17,valletta,27,irish,1,158554,,Independant,Independant,0,0,0
26150,598,146,40,valletta,27,irish,1,158554,,Boss Western,J.Halliday Inn,1,1,0
26151,237,148,42,valletta,27,irish,1,158554,,Morriott International,CourtYord,1,0,0
26152,360,182,50,valletta,27,irish,1,158554,,Accar Hotels,Marcure,1,0,0
26153,371,98,35,valletta,27,irish,1,158554,,Independant,Independant,0,0,0
26154,282,137,37,valletta,27,irish,1,158554,,Yin Yang,Ardisson,0,0,0
26155,81,132,50,valletta,27,irish,1,158554,,Boss Western,J.Halliday Inn,0,0,0
26156,209,73,26,valletta,27,irish,1,158554,,Independant,Independant,1,0,0
26157,592,256,78,valletta,27,irish,1,158554,,Morriott International,Corlton,1,1,0
26158,732,167,72,valletta,27,irish,1,158554,,Accar Hotels,Marcure,0,0,0
26159,988,146,40,valletta,27,irish,1,158554,,Boss Western,J.Halliday Inn,1,0,0
26160,363,144,43,valletta,27,irish,1,158554,,Boss Western,J.Halliday Inn,1,0,0
26161,466,141,44,valletta,27,irish,1,158554,,Yin Yang,Ardisson,1,0,0
26162,861,179,55,valletta,27,irish,1,158554,,Accar Hotels,Marcure,0,0,0
26163,859,137,37,valletta,24,irish,0,158554,,Independant,Independant,0,0,0
26164,709,143,30,valletta,24,irish,0,158554,,Independant,Independant,1,0,0
26165,371,102,25,valletta,24,irish,0,158554,,Independant,Independant,0,0,0
26166,360,182,38,valletta,24,irish,0,158554,,Accar Hotels,Marcure,1,0,0
26167,746,160,45,valletta,24,irish,0,158554,,Yin Yang,Royal Lotus,1,1,1
26168,521,76,13,valletta,24,irish,0,158554,,Accar Hotels,Ibas,1,0,0
26169,81,132,38,valletta,24,irish,0,158554,,Boss Western,J.Halliday Inn,0,0,0
26170,466,141,33,valletta,24,irish,0,158554,,Yin Yang,Ardisson,1,0,0
26171,334,81,15,valletta,24,irish,0,158554,,Yin Yang,8 Premium,0,0,0
26172,134,81,12,valletta,24,irish,0,158554,,Yin Yang,8 Premium,1,0,0
26173,400,101,43,valletta,24,irish,0,158554,,Independant,Independant,0,0,0
26174,832,147,27,valletta,24,irish,0,158554,,Independant,Independant,1,0,0
26175,592,266,58,valletta,24,irish,0,158554,,Morriott International,Corlton,1,1,0
26176,749,114,12,valletta,24,irish,0,158554,,Independant,Independant,0,0,0
26177,598,146,21,valletta,24,irish,0,158554,,Boss Western,J.Halliday Inn,1,1,0
26178,861,187,41,valletta,24,irish,0,158554,,Accar Hotels,Marcure,0,0,0
26179,244,285,59,valletta,24,irish,0,158554,,Accar Hotels,Safitel,1,1,0
26180,512,200,38,valletta,24,irish,0,158554,,Yin Yang,Royal Lotus,1,1,0
26181,377,139,41,valletta,24,irish,0,158554,,Boss Western,J.Halliday Inn,1,0,0
26182,491,164,60,valletta,24,irish,0,158554,,Morriott International,Morriot,0,0,0
26183,719,158,63,valletta,24,irish,0,158554,,Yin Yang,Royal Lotus,0,0,0
26184,988,146,32,valletta,24,irish,0,158554,,Boss Western,J.Halliday Inn,1,0,0
26185,754,249,65,valletta,24,irish,0,158554,,Accar Hotels,Safitel,1,0,0
26186,237,155,33,valletta,24,irish,0,158554,,Morriott International,CourtYord,1,0,0
26187,404,144,3,valletta,24,irish,0,158554,,Independant,Independant,0,0,0
26188,282,143,28,valletta,24,irish,0,158554,,Yin Yang,Ardisson,0,0,0
26189,480,75,14,valletta,24,irish,0,158554,,Independant,Independant,0,0,0
26190,639,175,45,valletta,24,irish,0,158554,,Yin Yang,Royal Lotus,0,1,0
26191,363,144,36,valletta,24,irish,0,158554,,Boss Western,J.Halliday Inn,1,0,0
26192,718,143,37,valletta,24,irish,0,158554,,Boss Western,J.Halliday Inn,0,0,0
26193,424,186,42,valletta,24,irish,0,158554,,Chillton Worldwide,Quadrupletree,0,1,0
26194,160,104,13,valletta,24,irish,0,158554,,Independant,Independant,1,0,0
26195,905,144,33,valletta,24,irish,0,158554,,Yin Yang,Ardisson,0,0,0
26196,504,169,44,valletta,24,irish,0,158554,,Morriott International,Morriot,0,0,0
26197,295,76,13,valletta,24,irish,0,158554,,Yin Yang,8 Premium,0,0,0
26198,200,135,54,valletta,24,irish,0,158554,,Boss Western,J.Halliday Inn,0,0,0
26199,501,80,14,valletta,24,irish,0,158554,,Yin Yang,8 Premium,1,0,0
26200,643,80,14,valletta,24,irish,0,158554,,Accar Hotels,Ibas,1,0,0
26201,965,144,33,valletta,24,irish,0,158554,,Boss Western,J.Halliday Inn,0,0,0
26202,985,71,41,valletta,24,irish,0,158554,,Independant,Independant,1,0,0
26203,389,119,21,valletta,24,irish,0,158554,,Accar Hotels,Navatel,0,0,0
26204,476,128,27,valletta,24,irish,0,158554,,Independant,Independant,1,0,0
26205,732,167,50,valletta,24,irish,0,158554,,Accar Hotels,Marcure,0,0,0
26206,209,73,8,valletta,24,irish,0,158554,,Independant,Independant,1,0,0
26207,376,166,66,valletta,24,irish,0,158554,,Accar Hotels,Marcure,0,0,0
26208,55,114,24,valletta,24,irish,0,158554,,Boss Western,Boss Western,1,0,0
26209,325,104,13,valletta,24,irish,0,158554,,Independant,Independant,0,0,0
26210,106,154,28,valletta,24,irish,0,158554,,Chillton Worldwide,Tripletree,1,0,0
26211,504,174,33,valletta,21,irish,0,158554,,Morriott International,Morriot,0,0,0
26212,244,294,42,valletta,21,irish,0,158554,,Accar Hotels,Safitel,1,1,0
26213,491,169,49,valletta,21,irish,0,158554,,Morriott International,Morriot,0,0,0
26214,719,163,48,valletta,21,irish,0,158554,,Yin Yang,Royal Lotus,0,0,0
26215,643,83,10,valletta,21,irish,0,158554,,Accar Hotels,Ibas,1,0,0
26216,325,107,8,valletta,21,irish,0,158554,,Independant,Independant,0,0,0
26217,598,151,2,valletta,21,irish,0,158554,,Boss Western,J.Halliday Inn,1,1,0
26218,988,151,22,valletta,21,irish,0,158554,,Boss Western,J.Halliday Inn,1,0,0
26219,832,151,21,valletta,21,irish,0,158554,,Independant,Independant,1,0,0
26220,371,105,16,valletta,21,irish,0,158554,,Independant,Independant,0,0,0
26221,965,149,24,valletta,21,irish,0,158554,,Boss Western,J.Halliday Inn,0,0,0
26222,480,78,11,valletta,21,irish,0,158554,,Independant,Independant,0,0,0
26223,501,83,11,valletta,21,irish,0,158554,,Yin Yang,8 Premium,1,0,0
26224,209,76,0,valletta,21,irish,0,158554,,Independant,Independant,1,0,0
26225,861,193,30,valletta,21,irish,0,158554,,Accar Hotels,Marcure,0,0,0
26226,466,152,23,valletta,21,irish,0,158554,,Yin Yang,Ardisson,1,0,0
26227,376,171,51,valletta,21,irish,0,158554,,Accar Hotels,Marcure,0,0,0
26228,905,155,24,valletta,21,irish,0,158554,,Yin Yang,Ardisson,0,0,0
26229,389,127,15,valletta,21,irish,0,158554,,Accar Hotels,Navatel,0,0,0
26230,859,148,26,valletta,21,irish,0,158554,,Independant,Independant,0,0,0
26231,134,84,7,valletta,21,irish,0,158554,,Yin Yang,8 Premium,1,0,0
26232,476,133,24,valletta,21,irish,0,158554,,Independant,Independant,1,0,0
26233,200,140,44,valletta,21,irish,0,158554,,Boss Western,J.Halliday Inn,0,0,0
26234,639,181,34,valletta,21,irish,0,158554,,Yin Yang,Royal Lotus,0,1,0
26235,404,149,0,valletta,21,irish,0,158554,,Independant,Independant,0,0,0
26236,334,84,12,valletta,21,irish,0,158554,,Yin Yang,8 Premium,0,0,0
26237,295,78,7,valletta,21,irish,0,158554,,Yin Yang,8 Premium,0,0,0
26238,732,180,36,valletta,21,irish,0,158554,,Accar Hotels,Marcure,0,0,0
26239,718,148,30,valletta,21,irish,0,158554,,Boss Western,J.Halliday Inn,0,0,0
26240,746,172,32,valletta,21,irish,0,158554,,Yin Yang,Royal Lotus,1,1,1
26241,377,149,31,valletta,21,irish,0,158554,,Boss Western,J.Halliday Inn,1,0,0
26242,709,148,16,valletta,21,irish,0,158554,,Independant,Independant,1,0,0
26243,160,107,10,valletta,21,irish,0,158554,,Independant,Independant,1,0,0
26244,749,123,8,valletta,21,irish,0,158554,,Independant,Independant,0,0,0
26245,985,73,36,valletta,21,irish,0,158554,,Independant,Independant,1,0,0
26246,592,275,35,valletta,21,irish,0,158554,,Morriott International,Corlton,1,1,0
26247,424,192,31,valletta,21,irish,0,158554,,Chillton Worldwide,Quadrupletree,0,1,0
26248,237,160,26,valletta,21,irish,0,158554,,Morriott International,CourtYord,1,0,0
26249,360,210,29,valletta,21,irish,0,158554,,Accar Hotels,Marcure,1,0,0
26250,106,164,22,valletta,21,irish,0,158554,,Chillton Worldwide,Tripletree,1,0,0
26251,754,267,49,valletta,21,irish,0,158554,,Accar Hotels,Safitel,1,0,0
26252,55,117,18,valletta,21,irish,0,158554,,Boss Western,Boss Western,1,0,0
26253,521,78,9,valletta,21,irish,0,158554,,Accar Hotels,Ibas,1,0,0
26254,363,149,26,valletta,21,irish,0,158554,,Boss Western,J.Halliday Inn,1,0,0
26255,512,207,29,valletta,21,irish,0,158554,,Yin Yang,Royal Lotus,1,1,0
26256,400,104,38,valletta,21,irish,0,158554,,Independant,Independant,0,0,0
26257,643,84,7,valletta,19,irish,0,158554,,Accar Hotels,Ibas,1,0,0
26258,512,209,23,valletta,19,irish,0,158554,,Yin Yang,Royal Lotus,1,1,0
26259,598,152,0,valletta,19,irish,0,158554,,Boss Western,J.Halliday Inn,1,1,0
26260,377,150,25,valletta,19,irish,0,158554,,Boss Western,J.Halliday Inn,1,0,0
26261,404,151,0,valletta,19,irish,0,158554,,Independant,Independant,0,0,0
26262,754,270,41,valletta,19,irish,0,158554,,Accar Hotels,Safitel,1,0,0
26263,244,319,34,valletta,19,irish,0,158554,,Accar Hotels,Safitel,1,1,0
26264,859,149,19,valletta,19,irish,0,158554,,Independant,Independant,0,0,0
26265,389,129,11,valletta,19,irish,0,158554,,Accar Hotels,Navatel,0,0,0
26266,360,212,27,valletta,19,irish,0,158554,,Accar Hotels,Marcure,1,0,0
26267,160,109,9,valletta,19,irish,0,158554,,Independant,Independant,1,0,0
26268,134,85,4,valletta,19,irish,0,158554,,Yin Yang,8 Premium,1,0,0
26269,592,342,28,valletta,19,irish,0,158554,,Morriott International,Corlton,1,1,0
26270,491,171,41,valletta,19,irish,0,158554,,Morriott International,Morriot,0,0,0
26271,480,81,9,valletta,19,irish,0,158554,,Independant,Independant,0,0,0
26272,988,177,19,valletta,19,irish,0,158554,,Boss Western,J.Halliday Inn,1,0,0
26273,466,166,18,valletta,19,irish,0,158554,,Yin Yang,Ardisson,1,0,0
26274,905,176,19,valletta,19,irish,0,158554,,Yin Yang,Ardisson,0,0,0
26275,371,106,12,valletta,19,irish,0,158554,,Independant,Independant,0,0,0
26276,719,165,38,valletta,19,irish,0,158554,,Yin Yang,Royal Lotus,0,0,0
26277,521,93,8,valletta,19,irish,0,158554,,Accar Hotels,Ibas,1,0,0
26278,376,173,42,valletta,19,irish,0,158554,,Accar Hotels,Marcure,0,0,0
26279,400,105,35,valletta,19,irish,0,158554,,Independant,Independant,0,0,0
26280,718,149,24,valletta,19,irish,0,158554,,Boss Western,J.Halliday Inn,0,0,0
26281,749,133,7,valletta,19,irish,0,158554,,Independant,Independant,0,0,0
26282,106,166,20,valletta,19,irish,0,158554,,Chillton Worldwide,Tripletree,1,0,0
26283,639,183,28,valletta,19,irish,0,158554,,Yin Yang,Royal Lotus,0,1,0
26284,501,87,8,valletta,19,irish,0,158554,,Yin Yang,8 Premium,1,0,0
26285,504,183,27,valletta,19,irish,0,158554,,Morriott International,Morriot,0,0,0
26286,985,74,33,valletta,19,irish,0,158554,,Independant,Independant,1,0,0
26287,861,203,24,valletta,19,irish,0,158554,,Accar Hotels,Marcure,0,0,0
26288,334,85,10,valletta,19,irish,0,158554,,Yin Yang,8 Premium,0,0,0
26289,746,174,28,valletta,19,irish,0,158554,,Yin Yang,Royal Lotus,1,1,1
26290,55,132,14,valletta,19,irish,0,158554,,Boss Western,Boss Western,1,0,0
26291,325,109,4,valletta,19,irish,0,158554,,Independant,Independant,0,0,0
26292,732,190,29,valletta,19,irish,0,158554,,Accar Hotels,Marcure,0,0,0
26293,476,134,23,valletta,19,irish,0,158554,,Independant,Independant,1,0,0
26294,209,76,0,valletta,19,irish,0,158554,,Independant,Independant,1,0,0
26295,295,79,4,valletta,19,irish,0,158554,,Yin Yang,8 Premium,0,0,0
26296,832,153,18,valletta,19,irish,0,158554,,Independant,Independant,1,0,0
26297,965,176,19,valletta,19,irish,0,158554,,Boss Western,J.Halliday Inn,0,0,0
26298,200,141,39,valletta,19,irish,0,158554,,Boss Western,J.Halliday Inn,0,0,0
26299,237,162,22,valletta,19,irish,0,158554,,Morriott International,CourtYord,1,0,0
26300,363,157,20,valletta,19,irish,0,158554,,Boss Western,J.Halliday Inn,1,0,0
26301,424,194,25,valletta,19,irish,0,158554,,Chillton Worldwide,Quadrupletree,0,1,0
26302,709,149,8,valletta,19,irish,0,158554,,Independant,Independant,1,0,0
26303,794,193,34,vilnius,15,estonian,1,158555,,Morriott International,Corlton,1,0,0
26304,183,155,18,vilnius,15,estonian,1,158555,,Accar Hotels,Marcure,1,1,0
26305,516,236,23,vilnius,15,estonian,1,158555,,Morriott International,Corlton,1,0,2
26306,955,70,5,vilnius,15,estonian,1,158555,,Yin Yang,8 Premium,0,0,0
26307,72,55,5,vilnius,15,estonian,1,158555,,Independant,Independant,0,0,0
26308,896,55,0,vilnius,15,estonian,1,158555,,Independant,Independant,0,0,0
26309,89,93,11,vilnius,15,estonian,1,158555,,Independant,Independant,0,0,0
26310,59,107,0,vilnius,15,estonian,1,158555,,Boss Western,J.Halliday Inn,1,0,0
26311,5,116,24,vilnius,15,estonian,1,158555,,Yin Yang,Royal Lotus,0,1,0
26312,813,109,0,vilnius,15,estonian,1,158555,,Boss Western,J.Halliday Inn,0,0,0
26313,451,105,7,vilnius,15,estonian,1,158555,,Independant,Independant,1,0,0
26314,340,73,6,vilnius,15,estonian,1,158555,,Independant,Independant,0,0,0
26315,605,163,15,vilnius,15,estonian,1,158555,,Yin Yang,Royal Lotus,1,0,0
26316,125,53,9,vilnius,15,estonian,1,158555,,Independant,Independant,0,0,0
26317,670,76,0,vilnius,15,estonian,1,158555,,Independant,Independant,1,0,0
26318,623,171,32,vilnius,15,estonian,1,158555,,Morriott International,Corlton,0,1,0
26319,464,76,3,vilnius,15,estonian,1,158555,,Accar Hotels,Navatel,1,0,0
26320,221,52,9,vilnius,15,estonian,1,158555,,Independant,Independant,1,0,0
26321,356,75,0,vilnius,15,estonian,1,158555,,Independant,Independant,0,0,0
26322,409,94,11,vilnius,15,estonian,1,158555,,Accar Hotels,Navatel,1,0,0
26323,820,162,15,vilnius,15,estonian,1,158555,,Yin Yang,Royal Lotus,0,0,0
26324,503,185,18,vilnius,15,estonian,1,158555,,Morriott International,Corlton,0,1,0
26325,80,229,22,vilnius,15,estonian,1,158555,,Morriott International,Corlton,1,1,0
26326,568,79,20,vilnius,15,estonian,1,158555,,Independant,Independant,0,0,0
26327,632,81,4,vilnius,15,estonian,1,158555,,Independant,Independant,1,0,0
26328,545,128,6,vilnius,15,estonian,1,158555,,Chillton Worldwide,Tripletree,0,0,0
26329,956,90,9,vilnius,15,estonian,1,158555,,Boss Western,Boss Western,1,0,0
26330,394,65,8,vilnius,15,estonian,1,158555,,Independant,Independant,1,0,0
26331,533,140,15,vilnius,15,estonian,1,158555,,Morriott International,Morriot,1,1,0
26332,61,183,36,vilnius,15,estonian,1,158555,,Morriott International,Corlton,1,1,0
26333,879,109,21,vilnius,15,estonian,1,158555,,Boss Western,J.Halliday Inn,0,0,0
26334,247,145,21,vilnius,15,estonian,1,158555,,Chillton Worldwide,Quadrupletree,1,0,0
26335,678,80,12,vilnius,15,estonian,1,158555,,Independant,Independant,0,0,0
26336,155,106,8,vilnius,15,estonian,1,158555,,Boss Western,Boss Western,0,0,0
26337,104,55,27,vilnius,15,estonian,1,158555,,Independant,Independant,0,0,0
26338,819,115,36,vilnius,15,estonian,1,158555,,Yin Yang,Royal Lotus,0,0,0
26339,362,92,12,vilnius,15,estonian,1,158555,,Accar Hotels,Navatel,1,0,0
26340,502,94,12,vilnius,15,estonian,1,158555,,Boss Western,Boss Western,0,0,0
26341,84,206,29,vilnius,15,estonian,1,158555,,Accar Hotels,Safitel,0,1,0
26342,74,109,14,vilnius,15,estonian,1,158555,,Boss Western,J.Halliday Inn,0,0,1
26343,687,126,14,vilnius,15,estonian,1,158555,,Chillton Worldwide,Tripletree,0,0,0
26344,432,148,18,vilnius,15,estonian,1,158555,,Morriott International,Morriot,0,0,0
26345,620,152,12,vilnius,15,estonian,1,158555,,Chillton Worldwide,Quadrupletree,0,1,0
26346,887,124,14,vilnius,15,estonian,1,158555,,Boss Western,J.Halliday Inn,0,0,0
26347,957,60,0,vilnius,15,estonian,1,158555,,Independant,Independant,0,0,0
26348,976,79,0,vilnius,15,estonian,1,158555,,Independant,Independant,0,0,0
26349,667,123,12,vilnius,15,estonian,1,158555,,Boss Western,J.Halliday Inn,1,0,0
26350,18,60,6,vilnius,15,estonian,1,158555,,Yin Yang,8 Premium,0,0,0
26351,950,76,0,vilnius,15,estonian,1,158555,,Independant,Independant,1,0,0
26352,47,146,20,vilnius,15,estonian,1,158555,,Accar Hotels,Marcure,1,0,0
26353,118,95,12,vilnius,15,estonian,1,158555,,Boss Western,Boss Western,1,0,0
26354,320,108,0,vilnius,15,estonian,1,158555,,Morriott International,CourtYord,0,0,0
26355,498,107,8,vilnius,15,estonian,1,158555,,Boss Western,Boss Western,0,0,0
26356,420,55,0,vilnius,15,estonian,1,158555,,Independant,Independant,1,0,0
26357,740,127,15,vilnius,15,estonian,1,158555,,Yin Yang,Ardisson,0,0,0
26358,607,126,4,vilnius,15,estonian,1,158555,,Boss Western,J.Halliday Inn,0,0,0
26359,648,58,0,vilnius,15,estonian,1,158555,,Independant,Independant,1,0,0
26360,490,128,13,vilnius,15,estonian,1,158555,,Yin Yang,Ardisson,1,0,0
26361,204,56,6,vilnius,15,estonian,1,158555,,Independant,Independant,1,0,0
26362,448,120,14,vilnius,15,estonian,1,158555,,Yin Yang,Ardisson,0,0,0
26363,881,156,13,vilnius,15,estonian,1,158555,,Morriott International,Morriot,0,1,0
26364,136,92,11,vilnius,15,estonian,1,158555,,Boss Western,Boss Western,0,0,0
26365,520,81,6,vilnius,15,estonian,1,158555,,Independant,Independant,1,0,0
26366,355,81,8,vilnius,15,estonian,1,158555,,Independant,Independant,1,0,0
26367,189,104,20,vilnius,15,estonian,1,158555,,Boss Western,J.Halliday Inn,0,0,0
26368,198,126,14,vilnius,15,estonian,1,158555,,Boss Western,J.Halliday Inn,0,0,0
26369,294,58,1,vilnius,15,estonian,1,158555,,Independant,Independant,1,0,0
26370,217,120,31,vilnius,15,estonian,1,158555,,Yin Yang,Royal Lotus,1,0,0
26371,406,54,5,vilnius,15,estonian,1,158555,,Independant,Independant,0,0,0
26372,593,55,23,vilnius,15,estonian,1,158555,,Independant,Independant,0,0,0
26373,215,77,9,vilnius,15,estonian,1,158555,,Independant,Independant,1,0,0
26374,589,58,0,vilnius,15,estonian,1,158555,,Independant,Independant,0,0,1
26375,765,56,15,vilnius,15,estonian,1,158555,,Independant,Independant,0,0,0
26376,758,57,16,vilnius,15,estonian,1,158555,,Accar Hotels,Ibas,0,0,0
26377,177,147,10,vilnius,15,estonian,1,158555,,Accar Hotels,Marcure,0,1,0
26378,914,55,0,vilnius,15,estonian,1,158555,,Yin Yang,8 Premium,0,0,0
26379,654,151,13,vilnius,15,estonian,1,158555,,Yin Yang,Royal Lotus,0,1,0
26380,479,147,15,vilnius,15,estonian,1,158555,,Accar Hotels,Marcure,1,0,0
26381,76,56,0,vilnius,15,estonian,1,158555,,Yin Yang,8 Premium,0,0,0
26382,240,162,17,vilnius,15,estonian,1,158555,,Yin Yang,Royal Lotus,0,0,2
26383,408,126,15,vilnius,15,estonian,1,158555,,Morriott International,CourtYord,1,0,0
26384,551,57,11,vilnius,15,estonian,1,158555,,Yin Yang,8 Premium,1,0,0
26385,288,109,0,vilnius,15,estonian,1,158555,,Morriott International,CourtYord,1,0,0
26386,197,107,0,vilnius,15,estonian,1,158555,,Boss Western,J.Halliday Inn,1,0,0
26387,19,54,6,vilnius,15,estonian,1,158555,,Independant,Independant,0,0,0
26388,461,55,11,vilnius,15,estonian,1,158555,,Independant,Independant,1,0,0
26389,40,107,6,vilnius,15,estonian,1,158555,,Boss Western,J.Halliday Inn,0,0,0
26390,670,76,0,vilnius,8,estonian,0,158555,,Independant,Independant,1,0,0
26391,819,115,17,vilnius,8,estonian,0,158555,,Yin Yang,Royal Lotus,0,0,0
26392,974,127,8,vilnius,8,estonian,0,158555,,Chillton Worldwide,Tripletree,1,0,0
26393,204,56,0,vilnius,8,estonian,0,158555,,Independant,Independant,1,0,0
26394,881,172,7,vilnius,8,estonian,0,158555,,Morriott International,Morriot,0,1,0
26395,813,109,0,vilnius,8,estonian,0,158555,,Boss Western,J.Halliday Inn,0,0,0
26396,620,210,4,vilnius,8,estonian,0,158555,,Chillton Worldwide,Quadrupletree,0,1,0
26397,687,126,8,vilnius,8,estonian,0,158555,,Chillton Worldwide,Tripletree,0,0,0
26398,18,60,3,vilnius,8,estonian,0,158555,,Yin Yang,8 Premium,0,0,0
26399,432,148,7,vilnius,8,estonian,0,158555,,Morriott International,Morriot,0,0,0
26400,19,54,0,vilnius,8,estonian,0,158555,,Independant,Independant,0,0,0
26401,896,55,0,vilnius,8,estonian,0,158555,,Independant,Independant,0,0,0
26402,161,110,4,vilnius,8,estonian,0,158555,,Boss Western,J.Halliday Inn,1,0,0
26403,59,107,0,vilnius,8,estonian,0,158555,,Boss Western,J.Halliday Inn,1,0,0
26404,451,105,0,vilnius,8,estonian,0,158555,,Independant,Independant,1,0,0
26405,955,70,1,vilnius,8,estonian,0,158555,,Yin Yang,8 Premium,0,0,0
26406,136,103,5,vilnius,8,estonian,0,158555,,Boss Western,Boss Western,0,0,0
26407,568,79,11,vilnius,8,estonian,0,158555,,Independant,Independant,0,0,0
26408,356,75,0,vilnius,8,estonian,0,158555,,Independant,Independant,0,0,0
26409,551,57,9,vilnius,8,estonian,0,158555,,Yin Yang,8 Premium,1,0,0
26410,461,55,0,vilnius,8,estonian,0,158555,,Independant,Independant,1,0,0
26411,221,54,0,vilnius,8,estonian,0,158555,,Independant,Independant,1,0,0
26412,72,55,0,vilnius,8,estonian,0,158555,,Independant,Independant,0,0,0
26413,740,127,10,vilnius,8,estonian,0,158555,,Yin Yang,Ardisson,0,0,0
26414,957,60,0,vilnius,8,estonian,0,158555,,Independant,Independant,0,0,0
26415,104,55,22,vilnius,8,estonian,0,158555,,Independant,Independant,0,0,0
26416,47,146,10,vilnius,8,estonian,0,158555,,Accar Hotels,Marcure,1,0,0
26417,80,229,8,vilnius,8,estonian,0,158555,,Morriott International,Corlton,1,1,0
26418,879,109,10,vilnius,8,estonian,0,158555,,Boss Western,J.Halliday Inn,0,0,0
26419,408,126,8,vilnius,8,estonian,0,158555,,Morriott International,CourtYord,1,0,0
26420,340,76,2,vilnius,8,estonian,0,158555,,Independant,Independant,0,0,0
26421,502,94,6,vilnius,8,estonian,0,158555,,Boss Western,Boss Western,0,0,0
26422,954,127,4,vilnius,8,estonian,0,158555,,Chillton Worldwide,Tripletree,1,0,0
26423,420,55,0,vilnius,8,estonian,0,158555,,Independant,Independant,1,0,0
26424,765,56,13,vilnius,8,estonian,0,158555,,Independant,Independant,0,0,0
26425,503,266,7,vilnius,8,estonian,0,158555,,Morriott International,Corlton,0,1,0
26426,187,151,0,vilnius,8,estonian,0,158555,,Accar Hotels,Marcure,1,1,0
26427,976,79,0,vilnius,8,estonian,0,158555,,Independant,Independant,0,0,0
26428,394,65,0,vilnius,8,estonian,0,158555,,Independant,Independant,1,0,0
26429,40,107,0,vilnius,8,estonian,0,158555,,Boss Western,J.Halliday Inn,0,0,0
26430,155,132,3,vilnius,8,estonian,0,158555,,Boss Western,Boss Western,0,0,0
26431,545,128,0,vilnius,8,estonian,0,158555,,Chillton Worldwide,Tripletree,0,0,0
26432,279,64,4,vilnius,8,estonian,0,158555,,Independant,Independant,1,0,0
26433,490,128,6,vilnius,8,estonian,0,158555,,Yin Yang,Ardisson,1,0,0
26434,177,147,0,vilnius,8,estonian,0,158555,,Accar Hotels,Marcure,0,1,0
26435,217,120,15,vilnius,8,estonian,0,158555,,Yin Yang,Royal Lotus,1,0,0
26436,520,81,2,vilnius,8,estonian,0,158555,,Independant,Independant,1,0,0
26437,950,76,0,vilnius,8,estonian,0,158555,,Independant,Independant,1,0,0
26438,498,134,3,vilnius,8,estonian,0,158555,,Boss Western,Boss Western,0,0,0
26439,678,80,0,vilnius,8,estonian,0,158555,,Independant,Independant,0,0,0
26440,294,58,0,vilnius,8,estonian,0,158555,,Independant,Independant,1,0,0
26441,118,95,6,vilnius,8,estonian,0,158555,,Boss Western,Boss Western,1,0,0
